tool	rank	metric	sample	value
Bracken2.6	order	Taxon counts	20	63.0
Bracken2.6	family	True positives	20	39.0
Bracken2.6	family	False negatives	20	22.0
Bracken2.6	family	False positives	20	91.0
Bracken2.6	family	Completeness	20	0.639344262295082
Bracken2.6	family	Purity	20	0.3
Bracken2.6	family	F1 score	20	0.4083769633507853
Bracken2.6	family	Jaccard index	20	0.2565789473684211
Bracken2.6	family	Taxon counts	20	130.0
Bracken2.6	genus	True positives	20	58.0
Bracken2.6	genus	False negatives	20	38.0
Bracken2.6	genus	False positives	20	367.0
Bracken2.6	genus	Completeness	20	0.6041666666666666
Bracken2.6	genus	Purity	20	0.13647058823529412
Bracken2.6	genus	F1 score	20	0.22264875239923224
Bracken2.6	genus	Jaccard index	20	0.12526997840172785
Bracken2.6	genus	Taxon counts	20	425.0
Bracken2.6	species	True positives	20	42.0
Bracken2.6	species	False negatives	20	78.0
Bracken2.6	species	False positives	20	1459.0
Bracken2.6	species	Completeness	20	0.35
Bracken2.6	species	Purity	20	0.02798134576948701
Bracken2.6	species	F1 score	20	0.05181986428130784
Bracken2.6	species	Jaccard index	20	0.026599113362887904
Bracken2.6	species	Taxon counts	20	1501.0
Bracken2.6	strain	True positives	20	0.0
Bracken2.6	strain	False negatives	20	198.0
Bracken2.6	strain	False positives	20	0.0
Bracken2.6	strain	Completeness	20	0.0
Bracken2.6	strain	Purity	20	0.0
Bracken2.6	strain	Jaccard index	20	0.0
Bracken2.6	strain	Taxon counts	20	0.0
Bracken2.6	superkingdom	L1 norm error	20	0.0934800000000088
Bracken2.6	phylum	L1 norm error	20	0.20082000000000164
Bracken2.6	class	L1 norm error	20	0.2130200000000026
Bracken2.6	order	L1 norm error	20	0.2525299999999999
Bracken2.6	family	L1 norm error	20	0.26622999999999986
Bracken2.6	genus	L1 norm error	20	0.31593000000000077
Bracken2.6	species	L1 norm error	20	1.1515200000000116
Bracken2.6	na	Weighted UniFrac error	20	3.742137207046105
Bracken2.6	na	Unweighted UniFrac error	20	10868.000259997396
KSSD2.L3K10S18	superkingdom	Bray-Curtis distance	10	0.009939999999999997
KSSD2.L3K10S18	phylum	Bray-Curtis distance	10	0.06235099999999999
KSSD2.L3K10S18	class	Bray-Curtis distance	10	0.18958991798359676
KSSD2.L3K10S18	order	Bray-Curtis distance	10	0.21003884403978015
KSSD2.L3K10S18	family	Bray-Curtis distance	10	0.21896169356363346
KSSD2.L3K10S18	genus	Bray-Curtis distance	10	0.1868499033127378
KSSD2.L3K10S18	species	Bray-Curtis distance	10	0.5288736667650028
KSSD2.L3K10S18	superkingdom	Shannon diversity	10	0.0
KSSD2.L3K10S18	superkingdom	Shannon equitability	10	0.0
KSSD2.L3K10S18	phylum	Shannon diversity	10	0.7722967347283056
KSSD2.L3K10S18	phylum	Shannon equitability	10	0.5570943346436329
KSSD2.L3K10S18	class	Shannon diversity	10	1.3914377211283742
KSSD2.L3K10S18	class	Shannon equitability	10	0.6332705975896501
KSSD2.L3K10S18	order	Shannon diversity	10	1.3916446577203148
KSSD2.L3K10S18	order	Shannon equitability	10	0.49118950418606455
KSSD2.L3K10S18	family	Shannon diversity	10	1.5518684007971029
KSSD2.L3K10S18	family	Shannon equitability	10	0.5020534089109805
KSSD2.L3K10S18	genus	Shannon diversity	10	1.6109162200998364
KSSD2.L3K10S18	genus	Shannon equitability	10	0.5004592620983745
KSSD2.L3K10S18	species	Shannon diversity	10	2.147002066749767
KSSD2.L3K10S18	species	Shannon equitability	10	0.5460572943216022
KSSD2.L3K10S18	superkingdom	True positives	10	1.0
KSSD2.L3K10S18	superkingdom	False negatives	10	2.0
KSSD2.L3K10S18	superkingdom	False positives	10	0.0
KSSD2.L3K10S18	superkingdom	Completeness	10	0.3333333333333333
KSSD2.L3K10S18	superkingdom	Purity	10	1.0
KSSD2.L3K10S18	superkingdom	F1 score	10	0.5
KSSD2.L3K10S18	superkingdom	Jaccard index	10	0.3333333333333333
KSSD2.L3K10S18	superkingdom	Taxon counts	10	1.0
KSSD2.L3K10S18	phylum	True positives	10	4.0
KSSD2.L3K10S18	phylum	False negatives	10	5.0
KSSD2.L3K10S18	phylum	False positives	10	0.0
KSSD2.L3K10S18	phylum	Completeness	10	0.4444444444444444
KSSD2.L3K10S18	phylum	Purity	10	1.0
KSSD2.L3K10S18	phylum	F1 score	10	0.6153846153846153
KSSD2.L3K10S18	phylum	Jaccard index	10	0.4444444444444444
KSSD2.L3K10S18	phylum	Taxon counts	10	4.0
KSSD2.L3K10S18	class	True positives	10	9.0
KSSD2.L3K10S18	class	False negatives	10	9.0
KSSD2.L3K10S18	class	False positives	10	0.0
KSSD2.L3K10S18	class	Completeness	10	0.5
KSSD2.L3K10S18	class	Purity	10	1.0
KSSD2.L3K10S18	class	F1 score	10	0.6666666666666666
KSSD2.L3K10S18	class	Jaccard index	10	0.5
KSSD2.L3K10S18	class	Taxon counts	10	9.0
KSSD2.L3K10S18	order	True positives	10	17.0
KSSD2.L3K10S18	order	False negatives	10	24.0
KSSD2.L3K10S18	order	False positives	10	0.0
KSSD2.L3K10S18	order	Completeness	10	0.4146341463414634
KSSD2.L3K10S18	order	Purity	10	1.0
KSSD2.L3K10S18	order	F1 score	10	0.5862068965517241
KSSD2.L3K10S18	order	Jaccard index	10	0.4146341463414634
KSSD2.L3K10S18	order	Taxon counts	10	17.0
KSSD2.L3K10S18	family	True positives	10	18.0
KSSD2.L3K10S18	family	False negatives	10	43.0
KSSD2.L3K10S18	family	False positives	10	4.0
KSSD2.L3K10S18	family	Completeness	10	0.29508196721311475
KSSD2.L3K10S18	family	Purity	10	0.8181818181818182
KSSD2.L3K10S18	family	F1 score	10	0.4337349397590361
KSSD2.L3K10S18	family	Jaccard index	10	0.27692307692307694
KSSD2.L3K10S18	family	Taxon counts	10	22.0
KSSD2.L3K10S18	genus	True positives	10	22.0
KSSD2.L3K10S18	genus	False negatives	10	69.0
KSSD2.L3K10S18	genus	False positives	10	3.0
KSSD2.L3K10S18	genus	Completeness	10	0.24175824175824176
KSSD2.L3K10S18	genus	Purity	10	0.88
KSSD2.L3K10S18	genus	F1 score	10	0.37931034482758624
KSSD2.L3K10S18	genus	Jaccard index	10	0.23404255319148937
KSSD2.L3K10S18	genus	Taxon counts	10	25.0
KSSD2.L3K10S18	species	True positives	10	26.0
KSSD2.L3K10S18	species	False negatives	10	85.0
KSSD2.L3K10S18	species	False positives	10	25.0
KSSD2.L3K10S18	species	Completeness	10	0.23423423423423423
KSSD2.L3K10S18	species	Purity	10	0.5098039215686274
KSSD2.L3K10S18	species	F1 score	10	0.32098765432098764
KSSD2.L3K10S18	species	Jaccard index	10	0.19117647058823528
KSSD2.L3K10S18	species	Taxon counts	10	51.0
KSSD2.L3K10S18	strain	True positives	10	0.0
KSSD2.L3K10S18	strain	False negatives	10	184.0
KSSD2.L3K10S18	strain	False positives	10	0.0
KSSD2.L3K10S18	strain	Completeness	10	0.0
KSSD2.L3K10S18	strain	Purity	10	0.0
KSSD2.L3K10S18	strain	Jaccard index	10	0.0
KSSD2.L3K10S18	strain	Taxon counts	10	0.0
KSSD2.L3K10S18	superkingdom	L1 norm error	10	0.019879999999999995
KSSD2.L3K10S18	phylum	L1 norm error	10	0.12470200000000001
KSSD2.L3K10S18	class	L1 norm error	10	0.37910400000000005
KSSD2.L3K10S18	order	L1 norm error	10	0.42003400000000013
KSSD2.L3K10S18	family	L1 norm error	10	0.43432299999999996
KSSD2.L3K10S18	genus	L1 norm error	10	0.35645299999999985
KSSD2.L3K10S18	species	L1 norm error	10	0.8820279999999999
KSSD2.L3K10S18	na	Weighted UniFrac error	10	3.888582000000004
KSSD2.L3K10S18	na	Unweighted UniFrac error	10	1305.999434000001
KSSD2.L3K10S18	superkingdom	Bray-Curtis distance	11	0.009509999999999968
KSSD2.L3K10S18	phylum	Bray-Curtis distance	11	0.06700533502667513
KSSD2.L3K10S18	class	Bray-Curtis distance	11	0.13305394551937627
KSSD2.L3K10S18	order	Bray-Curtis distance	11	0.15631883531829077
KSSD2.L3K10S18	family	Bray-Curtis distance	11	0.1587178277053306
KSSD2.L3K10S18	genus	Bray-Curtis distance	11	0.1528777033209073
KSSD2.L3K10S18	species	Bray-Curtis distance	11	0.3990022351846159
KSSD2.L3K10S18	superkingdom	Shannon diversity	11	0.0
KSSD2.L3K10S18	superkingdom	Shannon equitability	11	0.0
KSSD2.L3K10S18	phylum	Shannon diversity	11	0.7502187379962567
KSSD2.L3K10S18	phylum	Shannon equitability	11	0.46613711047829876
KSSD2.L3K10S18	class	Shannon diversity	11	1.2696344167742155
KSSD2.L3K10S18	class	Shannon equitability	11	0.5778355248116888
KSSD2.L3K10S18	order	Shannon diversity	11	1.2698804350971409
KSSD2.L3K10S18	order	Shannon equitability	11	0.46892795214072613
KSSD2.L3K10S18	family	Shannon diversity	11	1.4482285758191715
KSSD2.L3K10S18	family	Shannon equitability	11	0.48343057508976384
KSSD2.L3K10S18	genus	Shannon diversity	11	1.5102839600144728
KSSD2.L3K10S18	genus	Shannon equitability	11	0.45323867589839606
KSSD2.L3K10S18	species	Shannon diversity	11	1.772430911893005
KSSD2.L3K10S18	species	Shannon equitability	11	0.44031703266387295
KSSD2.L3K10S18	superkingdom	True positives	11	1.0
KSSD2.L3K10S18	superkingdom	False negatives	11	1.0
KSSD2.L3K10S18	superkingdom	False positives	11	0.0
KSSD2.L3K10S18	superkingdom	Completeness	11	0.5
KSSD2.L3K10S18	superkingdom	Purity	11	1.0
KSSD2.L3K10S18	superkingdom	F1 score	11	0.6666666666666666
KSSD2.L3K10S18	superkingdom	Jaccard index	11	0.5
KSSD2.L3K10S18	superkingdom	Taxon counts	11	1.0
KSSD2.L3K10S18	phylum	True positives	11	5.0
KSSD2.L3K10S18	phylum	False negatives	11	3.0
KSSD2.L3K10S18	phylum	False positives	11	0.0
KSSD2.L3K10S18	phylum	Completeness	11	0.625
KSSD2.L3K10S18	phylum	Purity	11	1.0
KSSD2.L3K10S18	phylum	F1 score	11	0.7692307692307693
KSSD2.L3K10S18	phylum	Jaccard index	11	0.625
KSSD2.L3K10S18	phylum	Taxon counts	11	5.0
KSSD2.L3K10S18	class	True positives	11	9.0
KSSD2.L3K10S18	class	False negatives	11	7.0
KSSD2.L3K10S18	class	False positives	11	0.0
KSSD2.L3K10S18	class	Completeness	11	0.5625
KSSD2.L3K10S18	class	Purity	11	1.0
KSSD2.L3K10S18	class	F1 score	11	0.72
KSSD2.L3K10S18	class	Jaccard index	11	0.5625
KSSD2.L3K10S18	class	Taxon counts	11	9.0
KSSD2.L3K10S18	order	True positives	11	14.0
KSSD2.L3K10S18	order	False negatives	11	19.0
KSSD2.L3K10S18	order	False positives	11	1.0
KSSD2.L3K10S18	order	Completeness	11	0.42424242424242425
KSSD2.L3K10S18	order	Purity	11	0.9333333333333333
KSSD2.L3K10S18	order	F1 score	11	0.5833333333333333
KSSD2.L3K10S18	order	Jaccard index	11	0.4117647058823529
KSSD2.L3K10S18	order	Taxon counts	11	15.0
KSSD2.L3K10S18	family	True positives	11	16.0
KSSD2.L3K10S18	family	False negatives	11	37.0
KSSD2.L3K10S18	family	False positives	11	4.0
KSSD2.L3K10S18	family	Completeness	11	0.3018867924528302
KSSD2.L3K10S18	family	Purity	11	0.8
KSSD2.L3K10S18	family	F1 score	11	0.4383561643835617
KSSD2.L3K10S18	family	Jaccard index	11	0.2807017543859649
KSSD2.L3K10S18	family	Taxon counts	11	20.0
KSSD2.L3K10S18	genus	True positives	11	22.0
KSSD2.L3K10S18	genus	False negatives	11	61.0
KSSD2.L3K10S18	genus	False positives	11	6.0
KSSD2.L3K10S18	genus	Completeness	11	0.26506024096385544
KSSD2.L3K10S18	genus	Purity	11	0.7857142857142857
KSSD2.L3K10S18	genus	F1 score	11	0.3963963963963964
KSSD2.L3K10S18	genus	Jaccard index	11	0.24719101123595505
KSSD2.L3K10S18	genus	Taxon counts	11	28.0
KSSD2.L3K10S18	species	True positives	11	21.0
KSSD2.L3K10S18	species	False negatives	11	78.0
KSSD2.L3K10S18	species	False positives	11	35.0
KSSD2.L3K10S18	species	Completeness	11	0.21212121212121213
KSSD2.L3K10S18	species	Purity	11	0.375
KSSD2.L3K10S18	species	F1 score	11	0.27096774193548384
KSSD2.L3K10S18	species	Jaccard index	11	0.15671641791044777
KSSD2.L3K10S18	species	Taxon counts	11	56.0
KSSD2.L3K10S18	strain	True positives	11	0.0
KSSD2.L3K10S18	strain	False negatives	11	177.0
KSSD2.L3K10S18	strain	False positives	11	0.0
KSSD2.L3K10S18	strain	Completeness	11	0.0
KSSD2.L3K10S18	strain	Purity	11	0.0
KSSD2.L3K10S18	strain	Jaccard index	11	0.0
KSSD2.L3K10S18	strain	Taxon counts	11	0.0
KSSD2.L3K10S18	superkingdom	L1 norm error	11	0.019019999999999936
KSSD2.L3K10S18	phylum	L1 norm error	11	0.13401000000000002
KSSD2.L3K10S18	class	L1 norm error	11	0.266056
KSSD2.L3K10S18	order	L1 norm error	11	0.312605
KSSD2.L3K10S18	family	L1 norm error	11	0.31545200000000007
KSSD2.L3K10S18	genus	L1 norm error	11	0.301096
KSSD2.L3K10S18	species	L1 norm error	11	0.6503110000000005
KSSD2.L3K10S18	na	Weighted UniFrac error	11	3.1536119999999928
KSSD2.L3K10S18	na	Unweighted UniFrac error	11	1219.9993170000007
KSSD2.L3K10S18	superkingdom	Bray-Curtis distance	20	0.009494952525237365
KSSD2.L3K10S18	phylum	Bray-Curtis distance	20	0.013831069155345785
KSSD2.L3K10S18	class	Bray-Curtis distance	20	0.13875536351906864
KSSD2.L3K10S18	order	Bray-Curtis distance	20	0.16656833136662733
KSSD2.L3K10S18	family	Bray-Curtis distance	20	0.17416316306641538
KSSD2.L3K10S18	genus	Bray-Curtis distance	20	0.16344517644655532
KSSD2.L3K10S18	species	Bray-Curtis distance	20	0.5393195258808647
KSSD2.L3K10S18	superkingdom	Shannon diversity	20	0.0
KSSD2.L3K10S18	superkingdom	Shannon equitability	20	0.0
KSSD2.L3K10S18	phylum	Shannon diversity	20	0.6936172707393223
KSSD2.L3K10S18	phylum	Shannon equitability	20	0.5003390983852789
KSSD2.L3K10S18	class	Shannon diversity	20	1.430143545847139
KSSD2.L3K10S18	class	Shannon equitability	20	0.6877536671176752
KSSD2.L3K10S18	order	Shannon diversity	20	1.436392905457491
KSSD2.L3K10S18	order	Shannon equitability	20	0.5442825698928258
KSSD2.L3K10S18	family	Shannon diversity	20	1.6725494558599683
KSSD2.L3K10S18	family	Shannon equitability	20	0.5786623991501283
KSSD2.L3K10S18	genus	Shannon diversity	20	1.7530968507011349
KSSD2.L3K10S18	genus	Shannon equitability	20	0.5380739429426863
KSSD2.L3K10S18	species	Shannon diversity	20	2.252843405818042
KSSD2.L3K10S18	species	Shannon equitability	20	0.5525009731511205
KSSD2.L3K10S18	superkingdom	True positives	20	1.0
KSSD2.L3K10S18	superkingdom	False negatives	20	2.0
KSSD2.L3K10S18	superkingdom	False positives	20	0.0
KSSD2.L3K10S18	superkingdom	Completeness	20	0.3333333333333333
KSSD2.L3K10S18	superkingdom	Purity	20	1.0
KSSD2.L3K10S18	superkingdom	F1 score	20	0.5
KSSD2.L3K10S18	superkingdom	Jaccard index	20	0.3333333333333333
KSSD2.L3K10S18	superkingdom	Taxon counts	20	1.0
KSSD2.L3K10S18	phylum	True positives	20	4.0
KSSD2.L3K10S18	phylum	False negatives	20	5.0
KSSD2.L3K10S18	phylum	False positives	20	0.0
KSSD2.L3K10S18	phylum	Completeness	20	0.4444444444444444
KSSD2.L3K10S18	phylum	Purity	20	1.0
KSSD2.L3K10S18	phylum	F1 score	20	0.6153846153846153
KSSD2.L3K10S18	phylum	Jaccard index	20	0.4444444444444444
KSSD2.L3K10S18	phylum	Taxon counts	20	4.0
KSSD2.L3K10S18	class	True positives	20	8.0
KSSD2.L3K10S18	class	False negatives	20	11.0
KSSD2.L3K10S18	class	False positives	20	0.0
KSSD2.L3K10S18	class	Completeness	20	0.42105263157894735
KSSD2.L3K10S18	class	Purity	20	1.0
KSSD2.L3K10S18	class	F1 score	20	0.5925925925925926
KSSD2.L3K10S18	class	Jaccard index	20	0.42105263157894735
KSSD2.L3K10S18	class	Taxon counts	20	8.0
KSSD2.L3K10S18	order	True positives	20	12.0
KSSD2.L3K10S18	order	False negatives	20	28.0
KSSD2.L3K10S18	order	False positives	20	2.0
KSSD2.L3K10S18	order	Completeness	20	0.3
KSSD2.L3K10S18	order	Purity	20	0.8571428571428571
KSSD2.L3K10S18	order	F1 score	20	0.4444444444444444
KSSD2.L3K10S18	order	Jaccard index	20	0.2857142857142857
KSSD2.L3K10S18	order	Taxon counts	20	14.0
KSSD2.L3K10S18	family	True positives	20	14.0
KSSD2.L3K10S18	family	False negatives	20	47.0
KSSD2.L3K10S18	family	False positives	20	4.0
KSSD2.L3K10S18	family	Completeness	20	0.22950819672131148
KSSD2.L3K10S18	family	Purity	20	0.7777777777777778
KSSD2.L3K10S18	family	F1 score	20	0.35443037974683544
KSSD2.L3K10S18	family	Jaccard index	20	0.2153846153846154
KSSD2.L3K10S18	family	Taxon counts	20	18.0
KSSD2.L3K10S18	genus	True positives	20	21.0
KSSD2.L3K10S18	genus	False negatives	20	75.0
KSSD2.L3K10S18	genus	False positives	20	5.0
KSSD2.L3K10S18	genus	Completeness	20	0.21875
KSSD2.L3K10S18	genus	Purity	20	0.8076923076923077
KSSD2.L3K10S18	genus	F1 score	20	0.3442622950819672
KSSD2.L3K10S18	genus	Jaccard index	20	0.2079207920792079
KSSD2.L3K10S18	genus	Taxon counts	20	26.0
KSSD2.L3K10S18	species	True positives	20	24.0
KSSD2.L3K10S18	species	False negatives	20	96.0
KSSD2.L3K10S18	species	False positives	20	35.0
KSSD2.L3K10S18	species	Completeness	20	0.2
KSSD2.L3K10S18	species	Purity	20	0.4067796610169492
KSSD2.L3K10S18	species	F1 score	20	0.26815642458100564
KSSD2.L3K10S18	species	Jaccard index	20	0.15483870967741936
KSSD2.L3K10S18	species	Taxon counts	20	59.0
KSSD2.L3K10S18	strain	True positives	20	0.0
KSSD2.L3K10S18	strain	False negatives	20	198.0
KSSD2.L3K10S18	strain	False positives	20	0.0
KSSD2.L3K10S18	strain	Completeness	20	0.0
KSSD2.L3K10S18	strain	Purity	20	0.0
KSSD2.L3K10S18	strain	Jaccard index	20	0.0
KSSD2.L3K10S18	strain	Taxon counts	20	0.0
KSSD2.L3K10S18	superkingdom	L1 norm error	20	0.01898999999999998
KSSD2.L3K10S18	phylum	L1 norm error	20	0.02766200000000001
KSSD2.L3K10S18	class	L1 norm error	20	0.27745800000000004
KSSD2.L3K10S18	order	L1 norm error	20	0.3331299999999999
KSSD2.L3K10S18	family	L1 norm error	20	0.34598000000000007
KSSD2.L3K10S18	genus	L1 norm error	20	0.32004200000000027
KSSD2.L3K10S18	species	L1 norm error	20	0.8979120000000019
KSSD2.L3K10S18	na	Weighted UniFrac error	20	3.4298974128458553
KSSD2.L3K10S18	na	Unweighted UniFrac error	20	1444.9992960072002
KSSD2.L3K10S18	superkingdom	Bray-Curtis distance	5	0.010090000000000003
KSSD2.L3K10S18	phylum	Bray-Curtis distance	5	0.03508900000000002
KSSD2.L3K10S18	class	Bray-Curtis distance	5	0.07160496296777871
KSSD2.L3K10S18	order	Bray-Curtis distance	5	0.10124949375253123
KSSD2.L3K10S18	family	Bray-Curtis distance	5	0.1569174624877261
KSSD2.L3K10S18	genus	Bray-Curtis distance	5	0.17628552837455194
KSSD2.L3K10S18	species	Bray-Curtis distance	5	0.6320148679857531
KSSD2.L3K10S18	superkingdom	Shannon diversity	5	0.0
KSSD2.L3K10S18	superkingdom	Shannon equitability	5	0.0
KSSD2.L3K10S18	phylum	Shannon diversity	5	0.623410925252717
KSSD2.L3K10S18	phylum	Shannon equitability	5	0.44969592514904755
KSSD2.L3K10S18	class	Shannon diversity	5	1.4884446825131268
KSSD2.L3K10S18	class	Shannon equitability	5	0.6774203683437885
KSSD2.L3K10S18	order	Shannon diversity	5	1.5707738613442823
KSSD2.L3K10S18	order	Shannon equitability	5	0.5952026292559857
KSSD2.L3K10S18	family	Shannon diversity	5	1.8667751631665317
KSSD2.L3K10S18	family	Shannon equitability	5	0.6131586156292002
KSSD2.L3K10S18	genus	Shannon diversity	5	1.8162182303613068
KSSD2.L3K10S18	genus	Shannon equitability	5	0.5240498068228773
KSSD2.L3K10S18	species	Shannon diversity	5	2.37626883734624
KSSD2.L3K10S18	species	Shannon equitability	5	0.5877414556306045
KSSD2.L3K10S18	superkingdom	True positives	5	1.0
KSSD2.L3K10S18	superkingdom	False negatives	5	1.0
KSSD2.L3K10S18	superkingdom	False positives	5	0.0
KSSD2.L3K10S18	superkingdom	Completeness	5	0.5
KSSD2.L3K10S18	superkingdom	Purity	5	1.0
KSSD2.L3K10S18	superkingdom	F1 score	5	0.6666666666666666
KSSD2.L3K10S18	superkingdom	Jaccard index	5	0.5
KSSD2.L3K10S18	superkingdom	Taxon counts	5	1.0
KSSD2.L3K10S18	phylum	True positives	5	4.0
KSSD2.L3K10S18	phylum	False negatives	5	3.0
KSSD2.L3K10S18	phylum	False positives	5	0.0
KSSD2.L3K10S18	phylum	Completeness	5	0.5714285714285714
KSSD2.L3K10S18	phylum	Purity	5	1.0
KSSD2.L3K10S18	phylum	F1 score	5	0.7272727272727273
KSSD2.L3K10S18	phylum	Jaccard index	5	0.5714285714285714
KSSD2.L3K10S18	phylum	Taxon counts	5	4.0
KSSD2.L3K10S18	class	True positives	5	9.0
KSSD2.L3K10S18	class	False negatives	5	5.0
KSSD2.L3K10S18	class	False positives	5	0.0
